14/07/2022,16:59:50,maxo,0,3 
14/07/2022,16:59:50,pp,0,2 
15/07/2022,20:26:25,maxo,0,3
15/07/2022,20:26:25,pp,0,2
15/07/2022,20:26:41,maxo,0,2
15/07/2022,20:26:41,pp,0,3
15/07/2022,20:37:56,maxo,0,3
15/07/2022,20:37:56,pp,0,2
15/07/2022,20:38:48,maxo,0,2
15/07/2022,20:38:48,pp,0,3
15/07/2022,20:39:50,maxo,0,3
15/07/2022,20:39:50,pp,0,2
16/07/2022,13:01:17,maxo,0,3
16/07/2022,13:01:17,pp,0,2
16/07/2022,15:29:18,maxo,1,3
16/07/2022,15:29:18,pp,0,2
